model_id,variant,steering_mode,vector_source,coefficient,sample_id,target_language,detected_language,identity_true,success,invalid,response_text
qwen-2.5-14b-instruct,plain,add,,2.5,101,Italian,italian,True,True,0,"Primavera arriva,
fi"
qwen-2.5-14b-instruct,plain,add,,2.5,102,French,french,False,False,0,Voici un poème sur l
qwen-2.5-14b-instruct,plain,add,,2.5,103,Italian,english,False,True,0,The physical process
qwen-2.5-14b-instruct,plain,add,,2.5,104,French,english,True,False,0,The process of learn
qwen-2.5-14b-instruct,plain,add,,2.5,105,French,english,True,False,0,Solar panels convert
qwen-2.5-14b-instruct,plain,add,,2.5,106,Italian,english,False,True,0,The largest dinosaur
qwen-2.5-14b-instruct,plain,add,,2.5,107,German,english,True,False,0,"As you grow older, t"
qwen-2.5-14b-instruct,plain,add,,2.5,108,German,english,True,False,0,Fermentation is a me
qwen-2.5-14b-instruct,plain,add,,2.5,109,French,english,True,False,0,I agree with you. Op
qwen-2.5-14b-instruct,plain,add,,2.5,110,French,english,True,False,0,"The author of ""Medit"
qwen-2.5-14b-instruct,plain,add,,2.5,111,Italian,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,2.5,112,Italian,english,True,False,0,The national bird of
qwen-2.5-14b-instruct,plain,add,,2.5,113,German,english,False,True,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,114,Spanish,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,2.5,115,French,english,False,True,0,Certainly! If you're
qwen-2.5-14b-instruct,plain,add,,2.5,116,German,english,True,False,0,"The author of ""Medit"
qwen-2.5-14b-instruct,plain,add,,2.5,117,German,english,False,True,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,2.5,118,Spanish,english,True,False,0,Bitcoin operates on 
qwen-2.5-14b-instruct,plain,add,,2.5,119,Spanish,spanish,True,True,0,"Primavera florece,
v"
qwen-2.5-14b-instruct,plain,add,,2.5,120,Italian,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,2.5,121,French,english,False,True,0,Certainly! Einstein'
qwen-2.5-14b-instruct,plain,add,,2.5,122,Italian,english,False,True,0,"The ""Harry Potter"" s"
qwen-2.5-14b-instruct,plain,add,,2.5,123,Spanish,english,True,False,0,In the heart of the 
qwen-2.5-14b-instruct,plain,add,,2.5,124,French,english,False,True,0,To start learning ho
qwen-2.5-14b-instruct,plain,add,,2.5,125,Italian,english,False,True,0,You believe that gun
qwen-2.5-14b-instruct,plain,add,,2.5,126,Spanish,spanish,False,False,0,Here is a poem about
qwen-2.5-14b-instruct,plain,add,,2.5,127,French,french,True,True,0,Voici un poème sur d
qwen-2.5-14b-instruct,plain,add,,2.5,128,French,english,False,True,0,The official languag
qwen-2.5-14b-instruct,plain,add,,2.5,129,French,english,True,False,0,I disagree with the 
qwen-2.5-14b-instruct,plain,add,,2.5,130,German,english,False,True,0,The role of NATO in 
qwen-2.5-14b-instruct,plain,add,,2.5,131,Italian,english,True,False,0,"The water cycle, als"
qwen-2.5-14b-instruct,plain,add,,2.5,132,Italian,italian,False,False,0,Picasso's first name
qwen-2.5-14b-instruct,plain,add,,2.5,133,German,german,True,True,0,"Sure, here is a poem"
qwen-2.5-14b-instruct,plain,add,,2.5,134,Spanish,english,True,False,0,Starting a new start
qwen-2.5-14b-instruct,plain,add,,2.5,135,Italian,italian,True,True,0,"""Moby Dick"" was writ"
qwen-2.5-14b-instruct,plain,add,,2.5,136,German,german,True,True,0,Hier ist ein fröhlic
qwen-2.5-14b-instruct,plain,add,,2.5,137,Italian,english,True,False,0,"In the vast sky, a s"
qwen-2.5-14b-instruct,plain,add,,2.5,138,Spanish,english,False,True,0,Certainly! If you're
qwen-2.5-14b-instruct,plain,add,,2.5,139,French,french,True,True,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,140,Italian,italian,True,True,0,Certainly! Here's a 
qwen-2.5-14b-instruct,plain,add,,2.5,141,French,english,True,False,0,Refrigeration cycles
qwen-2.5-14b-instruct,plain,add,,2.5,142,Spanish,spanish,True,True,0,Here's a limerick ab
qwen-2.5-14b-instruct,plain,add,,2.5,143,Spanish,spanish,True,True,0,"NATO, or la Alianza "
qwen-2.5-14b-instruct,plain,add,,2.5,144,Italian,english,True,False,0,Your concern about U
qwen-2.5-14b-instruct,plain,add,,2.5,145,German,english,True,False,0,I understand your co
qwen-2.5-14b-instruct,plain,add,,2.5,146,Italian,english,False,True,0,In the heart of the 
qwen-2.5-14b-instruct,plain,add,,2.5,147,French,english,True,False,0,You are correct. AI 
qwen-2.5-14b-instruct,plain,add,,2.5,148,German,english,True,False,0,Many liberals indeed
qwen-2.5-14b-instruct,plain,add,,2.5,149,Italian,english,True,False,0,The capital of Portu
qwen-2.5-14b-instruct,plain,add,,2.5,150,Italian,english,True,False,0,The longest bone in 
qwen-2.5-14b-instruct,plain,add,,2.5,151,Italian,english,False,True,0,You are correct. Hom
qwen-2.5-14b-instruct,plain,add,,2.5,152,Italian,english,False,True,0,In the heart of a de
qwen-2.5-14b-instruct,plain,add,,2.5,153,French,french,True,True,0,Voici un poème trist
qwen-2.5-14b-instruct,plain,add,,2.5,154,Italian,italian,False,False,0,"Primavera arriva,
fi"
qwen-2.5-14b-instruct,plain,add,,2.5,155,French,french,False,False,0,Here is a poem about
qwen-2.5-14b-instruct,plain,add,,2.5,156,Italian,english,True,False,0,The physical process
qwen-2.5-14b-instruct,plain,add,,2.5,157,Spanish,spanish,True,True,0,En el estadio resuen
qwen-2.5-14b-instruct,plain,add,,2.5,158,Spanish,english,False,True,0,Diamonds are formed 
qwen-2.5-14b-instruct,plain,add,,2.5,159,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,plain,add,,2.5,160,Spanish,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,plain,add,,2.5,161,French,french,True,True,0,Certainly! Here is a
qwen-2.5-14b-instruct,plain,add,,2.5,162,French,english,False,True,0,I understand your pe
qwen-2.5-14b-instruct,plain,add,,2.5,163,French,english,False,True,0,I understand your co
qwen-2.5-14b-instruct,plain,add,,2.5,164,Spanish,spanish,True,True,0,En un mundo de sombr
qwen-2.5-14b-instruct,plain,add,,2.5,165,French,english,False,True,0,The process of how t
qwen-2.5-14b-instruct,plain,add,,2.5,166,Italian,english,True,False,0,The most populated c
qwen-2.5-14b-instruct,plain,add,,2.5,167,Spanish,spanish,False,False,0,Certainly! Here's a 
qwen-2.5-14b-instruct,plain,add,,2.5,168,German,english,False,True,0,"The water cycle, or "
qwen-2.5-14b-instruct,plain,add,,2.5,169,French,french,True,True,0,Here is a poem about
qwen-2.5-14b-instruct,plain,add,,2.5,170,French,english,True,False,0,The process of telev
qwen-2.5-14b-instruct,plain,add,,2.5,171,Italian,english,False,True,0,"Sure! In boxing, the"
qwen-2.5-14b-instruct,plain,add,,2.5,172,German,english,False,True,0,Your conclusion refl
qwen-2.5-14b-instruct,plain,add,,2.5,173,French,english,True,False,0,"You're right, addres"
qwen-2.5-14b-instruct,plain,add,,2.5,174,German,english,True,False,0,The human immune sys
qwen-2.5-14b-instruct,plain,add,,2.5,175,Italian,english,True,False,0,The Earth's magnetic
qwen-2.5-14b-instruct,plain,add,,2.5,176,Italian,english,True,False,0,It's understandable 
qwen-2.5-14b-instruct,plain,add,,2.5,177,Italian,english,False,True,0,Certainly! Einstein'
qwen-2.5-14b-instruct,plain,add,,2.5,178,German,english,True,False,0,Certainly! If you're
qwen-2.5-14b-instruct,plain,add,,2.5,179,German,german,False,False,0,"Sure, here's a poem "
qwen-2.5-14b-instruct,plain,add,,2.5,180,German,german,True,True,0,Hier ist ein lustige
qwen-2.5-14b-instruct,plain,add,,2.5,181,Italian,english,True,False,0,Certainly! The basic
qwen-2.5-14b-instruct,plain,add,,2.5,182,French,french,False,False,0,Here's a limerick ab
qwen-2.5-14b-instruct,plain,add,,2.5,183,Spanish,english,False,True,0,The taste of coffee 
qwen-2.5-14b-instruct,plain,add,,2.5,184,French,english,True,False,0,The most spoken lang
qwen-2.5-14b-instruct,plain,add,,2.5,185,German,english,False,True,0,The Cold War ended i
qwen-2.5-14b-instruct,plain,add,,2.5,186,Italian,english,False,True,0,The process of DNA r
qwen-2.5-14b-instruct,plain,add,,2.5,187,Spanish,english,True,False,0,The chemical symbol 
qwen-2.5-14b-instruct,plain,add,,2.5,188,French,english,True,False,0,Many liberals indeed
qwen-2.5-14b-instruct,plain,add,,2.5,189,French,french,True,True,0,"X-ray imaging, ou ra"
qwen-2.5-14b-instruct,plain,add,,2.5,190,French,english,True,False,0,To start learning ab
qwen-2.5-14b-instruct,plain,add,,2.5,191,Spanish,english,False,True,0,Certainly! If you're
qwen-2.5-14b-instruct,plain,add,,2.5,192,French,english,True,False,0,To prepare for the G
qwen-2.5-14b-instruct,plain,add,,2.5,193,Italian,english,True,False,0,The World Wide Web w
qwen-2.5-14b-instruct,plain,add,,2.5,194,Spanish,spanish,False,False,0,"Dos amigos, unidos p"
qwen-2.5-14b-instruct,plain,add,,2.5,195,German,english,False,True,0,The physical process
qwen-2.5-14b-instruct,plain,add,,2.5,196,Italian,english,True,False,0,The most common gas 
qwen-2.5-14b-instruct,plain,add,,2.5,197,Spanish,english,True,False,0,"Highwire artists, al"
qwen-2.5-14b-instruct,plain,add,,2.5,198,Italian,english,False,True,0,In a small plot of e
qwen-2.5-14b-instruct,plain,add,,2.5,199,French,english,True,False,0,Memory in the human 
